consumer_subnet,consumer_iplist,provider_appgroup_combined,provider_app,provider_env,provider_loc,transmission,port,protocol,reported_policy_decision,draft_policy_decision,reported_by,first_detected,last_detected,num_flows
0.0.0.0,Non-RFC1918,DHCP A | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:23Z,2021-07-16T23:48:49Z,487
0.0.0.0,Non-RFC1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Broadcast,67,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T06:22:55Z,2021-07-16T12:07:42Z,69
192.16.5.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:26Z,2021-07-16T23:40:29Z,1621
192.16.5.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:35Z,2021-07-16T23:38:15Z,1304
192.16.5.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:18:43Z,2021-07-16T22:50:25Z,173
192.16.5.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:31Z,2021-07-16T23:36:32Z,928
192.16.5.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49158,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:31Z,2021-07-16T23:22:34Z,128
192.16.5.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Multicast,1900,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:49Z,2021-07-17T01:31:23Z,11393
192.16.5.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Multicast,3702,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:54Z,2021-07-17T01:28:43Z,831
192.16.5.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:41Z,2021-07-16T23:19:33Z,944
192.16.5.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | MZZJURO,INFRZZSTRUCTURE,PROD,MZZJURO,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:02Z,2021-07-17T01:07:02Z,191
192.16.5.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:44Z,2021-07-16T19:18:25Z,90
192.16.5.0,RFC1918; IPL-RFC_1918,PATCH MGMT | IST WSUS | PROD | ON PREgIOM,IST WSUS,PROD,ON PREgIOM,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:32Z,2021-07-16T23:47:37Z,2523
192.16.5.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:02Z,2021-07-16T23:49:40Z,1326
192.16.5.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:06:20Z,2021-07-16T23:49:56Z,2785
192.16.5.0,RFC1918; IPL-RFC_1918,VDI | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,443,TCP,Allowed,Allowed,Provider,2021-07-16T01:17:19Z,2021-07-16T22:59:27Z,73
192.16.5.0,RFC1918; IPL-RFC_1918,VDI | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,8443,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:20Z,2021-07-16T22:59:26Z,340
192.16.5.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:21Z,2021-07-16T23:31:53Z,1509
192.16.5.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,52500,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:23Z,2021-07-16T23:31:27Z,1651
192.16.5.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T01:04:45Z,2021-07-16T23:09:02Z,37
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:27:00Z,2021-07-16T22:29:09Z,18
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:19:54Z,2021-07-16T23:26:27Z,52
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:00:56Z,2021-07-16T23:31:01Z,418
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T14:00:43Z,2021-07-16T23:04:53Z,303
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:06:07Z,2021-07-16T23:23:42Z,90
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:00Z,2021-07-16T23:32:55Z,232
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,52929,UDP,Allowed,Allowed,Provider,2021-07-16T08:31:37Z,2021-07-16T21:19:16Z,22
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,52929,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T06:38:31Z,2021-07-16T18:14:47Z,5
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T19:56:29Z,2021-07-16T22:43:48Z,307
192.16.7.0,RFC1918; IPL-RFC_1918,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:27Z,2021-07-16T23:32:20Z,242
192.16.7.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:38Z,2021-07-16T23:29:08Z,73
192.16.7.0,RFC1918; IPL-RFC_1918,DISTRIBUTION | OPUTILS | PROD | ON PREgIOM,OPUTILS,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:38:46Z,2021-07-16T23:39:07Z,24
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Broadcast,9909,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:41Z,2021-07-16T23:39:55Z,1738
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Multicast,9909,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:42Z,2021-07-16T23:39:56Z,1742
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,TCP,Allowed,Allowed,Provider,2021-07-16T00:17:57Z,2021-07-16T23:17:56Z,53
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:00Z,2021-07-16T23:40:36Z,143027
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:00Z,2021-07-16T23:38:42Z,8280
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:48Z,2021-07-16T23:42:42Z,2475
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:02Z,2021-07-16T23:37:39Z,4255
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:57Z,2021-07-16T23:43:06Z,4788
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:53Z,2021-07-16T23:43:07Z,5305
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:05Z,2021-07-16T23:34:11Z,803
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,9909,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:57Z,2021-07-16T23:40:11Z,292
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:01Z,2021-07-16T23:41:36Z,1339
192.16.7.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49159,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:02Z,2021-07-16T23:33:55Z,1222
192.16.7.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | POHNPEgIOI,INFRZZSTRUCTURE,PROD,POHNPEgIOI,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:16:00Z,2021-07-16T23:36:53Z,77
192.16.7.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | SFO,INFRZZSTRUCTURE,PROD,SFO,Broadcast,9909,UDP,Allowed,Allowed,Provider,2021-07-16T00:08:04Z,2021-07-16T23:23:48Z,858
192.16.7.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | SFO,INFRZZSTRUCTURE,PROD,SFO,Multicast,9909,UDP,Allowed,Allowed,Provider,2021-07-16T00:08:05Z,2021-07-16T23:23:49Z,855
192.16.7.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | SFO,INFRZZSTRUCTURE,PROD,SFO,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:01:03Z,2021-07-16T23:36:04Z,1886
192.16.7.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | SFO,INFRZZSTRUCTURE,PROD,SFO,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:00:14Z,2021-07-16T23:24:13Z,5373
192.16.7.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:22Z,2021-07-16T23:24:22Z,231
192.16.7.0,RFC1918; IPL-RFC_1918,INT FTP | FTP | PROD | ON PREgIOM,FTP,PROD,ON PREgIOM,Unicast,22,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T17:01:47Z,2021-07-16T17:01:47Z,4
192.16.7.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:01:00Z,2021-07-16T23:49:52Z,2216
192.16.7.0,RFC1918; IPL-RFC_1918,PATCH MGMT | SOLZZRWINDS | PROD | ON PREgIOM,SOLZZRWINDS,PROD,ON PREgIOM,Unicast,10123,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:16:32Z,2021-07-16T19:28:16Z,217
192.16.7.0,RFC1918; IPL-RFC_1918,WEB | NZZUTILUS | PROD | ON PREgIOM,NZZUTILUS,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:08Z,2021-07-16T23:35:43Z,2347
192.16.7.0,RFC1918; IPL-RFC_1918,WEB | PO | PROD | ON PREgIOM,PO,PROD,ON PREgIOM,Unicast,443,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:17:26Z,2021-07-16T20:40:10Z,183
192.16.7.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:15Z,2021-07-16T23:15:33Z,87
192.16.7.0,RFC1918; IPL-RFC_1918,WEB/APP A | 10ZIG CLIENT | PROD | ON PREgIOM,10ZIG CLIENT,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:02:15Z,2021-07-16T23:15:34Z,102
192.16.7.0,RFC1918; IPL-RFC_1918,WORKSTATION | MGMT WORKSTZZTIONS | PROD | ON PREgIOM,MGMT WORKSTZZTIONS,PROD,ON PREgIOM,Unicast,7680,TCP,Allowed,Allowed,Provider,2021-07-16T00:04:43Z,2021-07-16T23:35:37Z,3735
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | INTERMZZPPER | PROD | ON PREgIOM,INTERMZZPPER,PROD,ON PREgIOM,Unicast,0,ICMP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:08:17Z,2021-07-16T23:39:45Z,328
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | LPDP | PROD | ON PREgIOM,LPDP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:27:14Z,2021-07-16T07:35:30Z,13
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | NOOSPHERE | PROD | ON PREgIOM,NOOSPHERE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:26:57Z,2021-07-16T07:24:13Z,12
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | NZZME SPZZCE | PROD | ON PREgIOM,NZZME SPZZCE,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:03:13Z,2021-07-16T07:15:45Z,44
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | OKTZZ | PROD | ON PREgIOM,OKTZZ,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T01:00:08Z,2021-07-16T07:27:12Z,8
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | OPMZZNZZGER | PROD | ON PREgIOM,OPMZZNZZGER,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:27:38Z,2021-07-16T08:07:38Z,6
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | SCO | PROD | ON PREgIOM,SCO,PROD,ON PREgIOM,Unicast,80,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T05:35:09Z,2021-07-16T07:13:28Z,564
192.16.8.0,RFC1918; IPL-RFC_1918,APPLICATION | SYSLOGS | PROD | ON PREgIOM,SYSLOGS,PROD,ON PREgIOM,Unicast,514,UDP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:27:04Z,2021-07-16T08:07:04Z,6
192.16.8.0,RFC1918; IPL-RFC_1918,CERT AUTH | INFRZZSTRUCTURE | PROD | ON PREgIOM,INFRZZSTRUCTURE,PROD,ON PREgIOM,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T00:13:42Z,2021-07-16T23:21:11Z,13
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,TCP,Allowed,Allowed,Provider,2021-07-16T05:33:05Z,2021-07-16T07:14:45Z,6
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,53,UDP,Allowed,Allowed,Provider,2021-07-16T00:00:14Z,2021-07-16T23:40:35Z,74425
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,88,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:31Z,2021-07-16T23:32:55Z,1173
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,135,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:04Z,2021-07-16T23:31:02Z,392
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,TCP,Allowed,Allowed,Provider,2021-07-16T00:09:20Z,2021-07-16T23:24:50Z,652
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,389,UDP,Allowed,Allowed,Provider,2021-07-16T00:08:37Z,2021-07-16T23:32:55Z,336
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:03:37Z,2021-07-16T23:32:06Z,477
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,3268,TCP,Allowed,Allowed,Provider,2021-07-16T01:31:13Z,2021-07-16T14:31:57Z,257
192.16.8.0,RFC1918; IPL-RFC_1918,DOMAIN CONTROLLER | ZZD | PROD | ON PREgIOM,ZZD,PROD,ON PREgIOM,Unicast,49156,TCP,Allowed,Allowed,Provider,2021-07-16T00:05:04Z,2021-07-16T23:31:02Z,384
192.16.8.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | YZZP,INFRZZSTRUCTURE,PROD,YZZP,Multicast,1900,UDP,Allowed,Allowed,Provider,2021-07-16T00:03:51Z,2021-07-16T23:39:58Z,1170
192.16.8.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | YZZP,INFRZZSTRUCTURE,PROD,YZZP,Unicast,80,TCP,Allowed,Allowed,Provider,2021-07-16T07:13:30Z,2021-07-16T07:15:49Z,13
192.16.8.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | YZZP,INFRZZSTRUCTURE,PROD,YZZP,Unicast,445,TCP,Allowed,Allowed,Provider,2021-07-16T00:11:49Z,2021-07-16T07:42:43Z,101
192.16.8.0,RFC1918; IPL-RFC_1918,FILE A | INFRZZSTRUCTURE | PROD | YZZP,INFRZZSTRUCTURE,PROD,YZZP,Unicast,8530,TCP,Allowed,Allowed,Provider,2021-07-16T00:14:41Z,2021-07-16T23:34:30Z,100
192.16.8.0,RFC1918; IPL-RFC_1918,FOLDER REDIRECT | MULTI ZZPP | PROD | ON PREgIOM,MULTI ZZPP,PROD,ON PREgIOM,Unicast,445,TCP,Potentially Blocked,Potentially Blocked,Provider,2021-07-16T00:24:27Z,2021-07-16T07:28:57Z,27
